filename,optical_flow_mag,lbp_entropy,bright_pixel_ratio,contour_convexity,pixel_diff_mean,thermal_gradient,bright_zone_area,texture_roughness,edge_density,temporal_change_score
suki_Canon_2015-07-05_00.12.41.jpg,0.0,3.2590540380486557,0.000152587890625,1.0,0.0,8.723567063464115e-05,0.000274658203125,0.0003263839444240355,0.0,0.0
suki_Canon_2015-07-05_01.12.41.jpg,0.0,3.289184050191647,0.00726318359375,1.0,0.0,0.00012654524778298696,0.0225677490234375,0.00043374559865022496,0.0,0.0
suki_Canon_2015-07-05_02.12.41.jpg,0.0,3.265770036904073,0.00665283203125,1.0,0.0,0.00010568957856898505,0.0122833251953125,0.0003431080358081264,0.0,0.0
suki_Canon_2015-07-05_05.12.42.jpg,0.0,3.5038244052470042,0.0334930419921875,1.0,0.0,6.784061204036682e-05,0.06298828125,0.00021082097570707188,0.0,0.0
suki_Canon_2015-07-05_08.12.42.jpg,0.0,0.26246114794037156,0.98443603515625,1.0,0.0,2.5276684736466756e-05,0.98443603515625,0.0003076312259966615,0.0,0.0
suki_Canon_2015-07-05_17.13.14.jpg,0.0,3.1233755350003984,0.022491455078125,1.0,0.0,7.580993215896588e-05,0.0707244873046875,0.00021920704018346063,0.0,0.0
suki_Canon_2015-07-06_01.12.41.jpg,0.0,3.564905090458252,0.004486083984375,1.0,0.0,0.00012014863246995005,0.0340728759765625,0.00039784075126887626,0.0,0.0
suki_Canon_2015-07-06_02.12.41.jpg,0.0,3.552129735014642,0.012176513671875,1.0,0.0,0.00012049737968599061,0.062103271484375,0.00037875699800176934,0.0,0.0
suki_Canon_2015-07-06_05.12.42.jpg,0.0,3.773303247639601,0.0917510986328125,1.0,0.0,6.247304824809908e-05,0.145721435546875,0.00020834818534385633,0.0,0.0
suki_Canon_2015-07-06_08.12.41.jpg,0.0,0.7508502020697252,0.98443603515625,1.0,0.0,2.488654721868151e-05,0.98443603515625,0.0003016727941909579,0.0,0.0
suki_Canon_2015-07-06_17.13.14.jpg,0.0,2.79399257575515,0.0252685546875,1.0,0.0,5.135785667476182e-05,0.0518341064453125,0.0001975843504178646,0.0,0.0
suki_Canon_2015-07-07_02.12.41.jpg,0.0,3.9350782902838217,0.09893798828125,1.0,0.0,3.040935943244439e-05,0.179931640625,0.00014111486764002292,0.0,0.0
suki_Canon_2015-07-07_05.12.42.jpg,0.0,3.9777764459252407,0.118316650390625,1.0,0.0,3.64990171377377e-05,0.2095489501953125,0.00014560385821356435,0.0,0.0
suki_Canon_2015-07-07_08.12.42.jpg,0.0,4.026154737390847,0.687774658203125,1.0,0.0,3.775897849998114e-05,0.80584716796875,0.00021954107436498652,0.0,0.0
suki_Canon_2015-07-07_17.13.14.jpg,0.0,2.6559140142359845,0.0272064208984375,1.0,0.0,4.279101757208683e-05,0.048248291015625,0.00018275397635757128,0.0,0.0
suki_Canon_2015-07-08_02.12.41.jpg,0.0,4.086756408194335,0.2294921875,1.0,0.0,3.5266522553762946e-05,0.4171295166015625,0.00012562030416453132,0.0,0.0
suki_Canon_2015-07-08_08.12.42.jpg,0.0,2.734858194566205,0.485260009765625,1.0,0.0,4.265032585036288e-05,0.764404296875,0.00022819038680491803,0.0,0.0
suki_Canon_2015-07-08_17.13.14.jpg,0.0,2.4688823272625053,0.0153045654296875,1.0,0.0,5.0123870251655875e-05,0.0587005615234375,0.0001990877670374175,0.0,0.0
suki_Canon_2015-07-09_02.12.41.jpg,0.0,3.3544450909563146,0.3888397216796875,1.0,0.0,3.551152444042569e-05,0.64984130859375,0.0002089153179318086,0.0,0.0
suki_Canon_2015-07-09_08.12.42.jpg,0.0,2.696686920491948,0.3330535888671875,1.0,0.0,4.463297588372286e-05,0.646240234375,0.0002498136074611505,0.0,0.0
suki_Canon_2015-07-09_17.13.14.jpg,0.0,2.612143115410889,0.020416259765625,1.0,0.0,4.716721895744335e-05,0.035980224609375,0.00016608124382505511,0.0,0.0
suki_Canon_2015-07-10_01.12.41.jpg,0.0,3.9443236599030636,0.2426300048828125,1.0,0.0,6.659098341772093e-05,0.3454437255859375,0.00023560705728926454,0.0,0.0
suki_Canon_2015-07-10_02.12.41.jpg,0.0,4.155602518167929,0.28411865234375,1.0,0.0,5.9794974869199354e-05,0.3629913330078125,0.0001444204916501833,0.0,0.0
suki_Canon_2015-07-10_05.12.42.jpg,0.0,4.056060364660813,0.070098876953125,1.0,0.0,4.108384095403425e-05,0.109527587890625,0.00010230001452976164,0.0,0.0
suki_Canon_2015-07-10_08.12.41.jpg,0.0,3.8896567032326566,0.267181396484375,1.0,0.0,3.359980938847914e-05,0.3806304931640625,0.0001876500136275697,0.0,0.0
suki_Canon_2015-07-10_17.13.14.jpg,0.0,2.5935372553515164,0.023468017578125,1.0,0.0,4.5593241298158695e-05,0.0424346923828125,0.00016677056080718994,0.0,0.0
suki_Canon_2015-07-11_01.12.41.jpg,0.0,4.080242275661027,0.154632568359375,1.0,0.0,3.843885854953338e-05,0.3588714599609375,0.00012454973384529142,0.0,0.0
suki_Canon_2015-07-11_02.12.41.jpg,0.0,3.945355671062512,0.06719970703125,1.0,0.0,3.3179628030130175e-05,0.1390838623046875,0.0001483523121286372,0.0,0.0
suki_Canon_2015-07-11_08.12.41.jpg,0.0,0.904673249593255,0.98443603515625,1.0,0.0,2.5973723003692628e-05,0.98443603515625,0.0003118516502732679,0.0,0.0
suki_Canon_2015-07-11_17.13.14.jpg,0.0,2.4759790047092665,0.0075225830078125,1.0,0.0,5.799219027553523e-05,0.013214111328125,0.00021003431955153319,0.0,0.0
suki_Canon_2015-07-12_01.12.41.jpg,0.0,3.5217537462993347,0.0022125244140625,1.0,0.0,0.00012784503756038272,0.0141143798828125,0.0004085394443496638,0.0,0.0
suki_Canon_2015-07-12_02.12.41.jpg,0.0,3.735413680229336,0.1023101806640625,1.0,0.0,9.898178957575425e-05,0.156829833984375,0.0002652838931805387,0.0,0.0
suki_Canon_2015-07-12_05.12.41.jpg,0.0,3.9473761797242144,0.25982666015625,1.0,0.0,3.179728854261791e-05,0.3739166259765625,0.00014808997430917098,0.0,0.0
Suki_Canon_2015-08-20_10.33.31.jpg,0.0,0.23594362995518955,0.98443603515625,1.0,0.0,2.5258300084832113e-05,0.98443603515625,0.00030762800857921677,0.0,0.0
Suki_Canon_2015-08-22_02.12.41.jpg,0.0,3.9927010581215616,0.1142425537109375,1.0,0.0,3.492047411498504e-05,0.4188232421875,0.00015048026414131292,0.0,0.0
